cod,message,cnt,list__dt,list__main__temp,list__main__feels_like,list__main__temp_min,list__main__temp_max,list__main__pressure,list__main__sea_level,list__main__grnd_level,list__main__humidity,list__main__temp_kf,list__weather__id,list__weather__main,list__weather__description,list__weather__icon,list__clouds__all,list__wind__speed,list__wind__deg,list__wind__gust,list__visibility,list__pop,list__rain__3h,list__sys__pod,list__dt_txt,city__id,city__name,city__coord__lat,city__coord__lon,city__country,city__population,city__timezone,city__sunrise,city__sunset
,,,1721962800,295.53,295.6,295.53,295.53,1009,1009,1007,68,0.0,800,Clear,clear sky,01n,0,1.42,347,1.94,10000,0.0,,n,2024-07-26 03:00:00,,,,,,,,,
,,,1721973600,298.44,298.54,298.44,298.44,1010,1010,1008,58,0.0,800,Clear,clear sky,01d,0,0.7,351,1.42,10000,0.0,,d,2024-07-26 06:00:00,,,,,,,,,
,,,1721984400,302.88,303.96,302.88,302.88,1011,1011,1008,51,0.0,800,Clear,clear sky,01d,0,2.81,159,3.87,10000,0.0,,d,2024-07-26 09:00:00,,,,,,,,,
,,,1721995200,303.88,305.91,303.88,303.88,1011,1011,1008,53,0.0,800,Clear,clear sky,01d,0,6.32,154,6.2,10000,0.0,,d,2024-07-26 12:00:00,,,,,,,,,
200.0,0.0,40.0,1722243600,301.22,301.77,301.22,303.46,1017,1017,1011,51,-2.24,800,Clear,clear sky,01d,0,2.76,165,1.54,10000,0.0,,d,2024-07-29 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1722226874.0,1722278315.0
,,,1722254400,302.07,302.48,302.07,303.05,1016,1016,1010,48,-0.98,800,Clear,clear sky,01d,0,6.05,161,3.6,10000,0.0,,d,2024-07-29 12:00:00,,,,,,,,,
,,,1722265200,303.84,304.25,303.84,303.84,1015,1015,1009,44,0.0,800,Clear,clear sky,01d,0,4.84,144,4.36,10000,0.0,,d,2024-07-29 15:00:00,,,,,,,,,
,,,1722276000,303.55,303.57,303.55,303.55,1015,1015,1008,42,0.0,800,Clear,clear sky,01d,0,2.51,346,3.63,10000,0.0,,d,2024-07-29 18:00:00,,,,,,,,,
,,,1722286800,300.01,300.06,300.01,300.01,1015,1015,1009,43,0.0,800,Clear,clear sky,01n,0,3.26,330,4.32,10000,0.0,,n,2024-07-29 21:00:00,,,,,,,,,
,,,1722297600,298.73,298.65,298.73,298.73,1015,1015,1008,50,0.0,800,Clear,clear sky,01n,0,3.57,319,4.25,10000,0.0,,n,2024-07-30 00:00:00,,,,,,,,,
,,,1722308400,297.99,297.86,297.99,297.99,1014,1014,1008,51,0.0,800,Clear,clear sky,01n,0,3.67,326,4.33,10000,0.0,,n,2024-07-30 03:00:00,,,,,,,,,
,,,1722319200,300.19,300.15,300.19,300.19,1015,1015,1008,42,0.0,800,Clear,clear sky,01d,0,1.92,319,2.61,10000,0.0,,d,2024-07-30 06:00:00,,,,,,,,,
,,,1722330000,304.01,303.14,304.01,304.01,1015,1015,1009,34,0.0,800,Clear,clear sky,01d,0,2.23,159,1.5,10000,0.0,,d,2024-07-30 09:00:00,,,,,,,,,
,,,1722340800,303.24,303.73,303.24,303.24,1015,1015,1008,46,0.0,800,Clear,clear sky,01d,0,6.18,154,4.15,10000,0.0,,d,2024-07-30 12:00:00,,,,,,,,,
,,,1722351600,302.92,303.44,302.92,302.92,1014,1014,1008,47,0.0,800,Clear,clear sky,01d,2,6.84,146,6.25,10000,0.0,,d,2024-07-30 15:00:00,,,,,,,,,
,,,1722362400,300.08,301.01,300.08,300.08,1014,1014,1008,58,0.0,800,Clear,clear sky,01d,0,2.75,161,2.5,10000,0.0,,d,2024-07-30 18:00:00,,,,,,,,,
,,,1722373200,299.04,299.3,299.04,299.04,1015,1015,1009,62,0.0,800,Clear,clear sky,01n,0,0.5,273,0.63,10000,0.0,,n,2024-07-30 21:00:00,,,,,,,,,
,,,1722384000,298.59,298.7,298.59,298.59,1014,1014,1008,58,0.0,800,Clear,clear sky,01n,0,1.74,319,1.85,10000,0.0,,n,2024-07-31 00:00:00,,,,,,,,,
,,,1722394800,297.93,297.98,297.93,297.93,1013,1013,1007,58,0.0,800,Clear,clear sky,01n,0,1.82,322,1.96,10000,0.0,,n,2024-07-31 03:00:00,,,,,,,,,
,,,1722405600,300.36,300.77,300.36,300.36,1014,1014,1007,50,0.0,800,Clear,clear sky,01d,0,1.73,310,2.02,10000,0.0,,d,2024-07-31 06:00:00,,,,,,,,,
,,,1722416400,305.88,305.1,305.88,305.88,1014,1014,1008,32,0.0,800,Clear,clear sky,01d,0,1.45,254,2.93,10000,0.0,,d,2024-07-31 09:00:00,,,,,,,,,
,,,1722427200,305.26,305.24,305.26,305.26,1013,1013,1006,38,0.0,800,Clear,clear sky,01d,0,6.67,169,4.74,10000,0.0,,d,2024-07-31 12:00:00,,,,,,,,,
,,,1722438000,304.73,305.35,304.73,304.73,1012,1012,1006,43,0.0,800,Clear,clear sky,01d,0,5.49,135,3.67,10000,0.0,,d,2024-07-31 15:00:00,,,,,,,,,
,,,1722448800,301.05,302.24,301.05,301.05,1013,1013,1006,58,0.0,800,Clear,clear sky,01d,0,1.61,151,1.98,10000,0.0,,d,2024-07-31 18:00:00,,,,,,,,,
,,,1722459600,299.39,299.39,299.39,299.39,1013,1013,1006,57,0.0,800,Clear,clear sky,01n,0,1.37,350,1.48,10000,0.0,,n,2024-07-31 21:00:00,,,,,,,,,
,,,1722470400,299.33,299.33,299.33,299.33,1012,1012,1006,45,0.0,800,Clear,clear sky,01n,0,2.93,323,3.02,10000,0.0,,n,2024-08-01 00:00:00,,,,,,,,,
,,,1722481200,299.33,299.33,299.33,299.33,1011,1011,1005,40,0.0,800,Clear,clear sky,01n,0,3.02,319,3.18,10000,0.0,,n,2024-08-01 03:00:00,,,,,,,,,
,,,1722492000,301.91,301.07,301.91,301.91,1012,1012,1005,34,0.0,800,Clear,clear sky,01d,0,1.68,308,1.86,10000,0.0,,d,2024-08-01 06:00:00,,,,,,,,,
,,,1722502800,305.3,304.14,305.3,305.3,1012,1012,1005,30,0.0,800,Clear,clear sky,01d,0,2.84,166,1.56,10000,0.0,,d,2024-08-01 09:00:00,,,,,,,,,
,,,1722513600,305.45,304.85,305.45,305.45,1010,1010,1004,34,0.0,800,Clear,clear sky,01d,0,6.28,159,5.15,10000,0.0,,d,2024-08-01 12:00:00,,,,,,,,,
,,,1722524400,306.21,306.03,306.21,306.21,1009,1009,1003,35,0.0,800,Clear,clear sky,01d,0,4.03,135,4.55,10000,0.0,,d,2024-08-01 15:00:00,,,,,,,,,
,,,1722535200,305.62,304.51,305.62,305.62,1009,1009,1002,30,0.0,800,Clear,clear sky,01d,0,2.88,6,3.1,10000,0.0,,d,2024-08-01 18:00:00,,,,,,,,,
,,,1722546000,301.38,300.46,301.38,301.38,1010,1010,1003,31,0.0,800,Clear,clear sky,01n,0,3.31,313,3.42,10000,0.0,,n,2024-08-01 21:00:00,,,,,,,,,
,,,1722556800,299.64,299.64,299.64,299.64,1009,1009,1002,34,0.0,800,Clear,clear sky,01n,0,2.48,318,2.29,10000,0.0,,n,2024-08-02 00:00:00,,,,,,,,,
,,,1722567600,298.81,298.29,298.81,298.81,1008,1008,1001,33,0.0,800,Clear,clear sky,01n,0,2.78,323,2.73,10000,0.0,,n,2024-08-02 03:00:00,,,,,,,,,
,,,1722578400,301.52,300.47,301.52,301.52,1008,1008,1001,29,0.0,800,Clear,clear sky,01d,0,3.04,320,3.84,10000,0.0,,d,2024-08-02 06:00:00,,,,,,,,,
,,,1722589200,306.79,304.92,306.79,306.79,1007,1007,1001,22,0.0,800,Clear,clear sky,01d,0,2.08,196,1.77,10000,0.0,,d,2024-08-02 09:00:00,,,,,,,,,
,,,1722600000,305.26,304.47,305.26,305.26,1006,1006,1000,33,0.0,800,Clear,clear sky,01d,0,6.12,153,5.14,10000,0.0,,d,2024-08-02 12:00:00,,,,,,,,,
,,,1722610800,308.11,307.56,308.11,308.11,1005,1005,999,29,0.0,800,Clear,clear sky,01d,0,3.55,347,4.76,10000,0.0,,d,2024-08-02 15:00:00,,,,,,,,,
,,,1722621600,305.26,304.21,305.26,305.26,1005,1005,998,31,0.0,800,Clear,clear sky,01d,0,6.23,344,8.44,10000,0.0,,d,2024-08-02 18:00:00,,,,,,,,,
,,,1722632400,299.52,299.52,299.52,299.52,1006,1006,1000,54,0.0,800,Clear,clear sky,01n,0,6.12,338,9.58,10000,0.0,,n,2024-08-02 21:00:00,,,,,,,,,
,,,1722643200,297.05,297.64,297.05,297.05,1006,1006,999,82,0.0,800,Clear,clear sky,01n,0,6.21,334,10.28,10000,0.0,,n,2024-08-03 00:00:00,,,,,,,,,
,,,1722654000,296.95,297.45,296.95,296.95,1006,1006,999,79,0.0,800,Clear,clear sky,01n,0,4.73,330,8.07,10000,0.0,,n,2024-08-03 03:00:00,,,,,,,,,
,,,1722664800,298.45,298.86,298.45,298.45,1007,1007,1000,70,0.0,800,Clear,clear sky,01d,0,5.87,332,8.67,10000,0.0,,d,2024-08-03 06:00:00,,,,,,,,,
200.0,0.0,40.0,1722848400,300.5,302.04,300.5,302.91,1012,1012,1005,64,-2.41,800,Clear,clear sky,01d,0,1.57,304,2.11,10000,0.0,,d,2024-08-05 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1722832056.0,1722882685.0
,,,1722859200,301.43,302.78,301.43,302.5,1011,1011,1004,58,-1.07,800,Clear,clear sky,01d,1,7.0,165,4.43,10000,0.0,,d,2024-08-05 12:00:00,,,,,,,,,
,,,1722870000,303.14,304.67,303.14,303.14,1010,1010,1003,53,0.0,801,Clouds,few clouds,02d,16,7.44,132,4.98,10000,0.0,,d,2024-08-05 15:00:00,,,,,,,,,
,,,1722880800,302.05,302.92,302.05,302.05,1011,1011,1004,52,0.0,803,Clouds,broken clouds,04d,57,3.24,11,4.93,10000,0.0,,d,2024-08-05 18:00:00,,,,,,,,,
,,,1722891600,298.35,298.65,298.35,298.35,1012,1012,1005,66,0.0,804,Clouds,overcast clouds,04n,96,4.49,340,7.07,10000,0.0,,n,2024-08-05 21:00:00,,,,,,,,,
,,,1722902400,297.25,297.52,297.25,297.25,1011,1011,1005,69,0.0,803,Clouds,broken clouds,04n,65,3.87,328,5.8,10000,0.0,,n,2024-08-06 00:00:00,,,,,,,,,
,,,1722913200,296.52,296.74,296.52,296.52,1011,1011,1004,70,0.0,800,Clear,clear sky,01n,4,3.2,329,4.04,10000,0.0,,n,2024-08-06 03:00:00,,,,,,,,,
,,,1722924000,298.25,298.33,298.25,298.25,1012,1012,1005,58,0.0,800,Clear,clear sky,01d,2,2.96,322,3.55,10000,0.0,,d,2024-08-06 06:00:00,,,,,,,,,
,,,1722934800,302.74,302.82,302.74,302.74,1012,1012,1005,44,0.0,801,Clouds,few clouds,02d,12,0.41,179,1.34,10000,0.0,,d,2024-08-06 09:00:00,,,,,,,,,
,,,1722945600,302.85,303.76,302.85,302.85,1011,1011,1005,50,0.0,800,Clear,clear sky,01d,8,6.86,153,4.54,10000,0.0,,d,2024-08-06 12:00:00,,,,,,,,,
,,,1722956400,302.01,303.12,302.01,302.01,1011,1011,1004,54,0.0,801,Clouds,few clouds,02d,17,6.07,143,5.66,10000,0.0,,d,2024-08-06 15:00:00,,,,,,,,,
,,,1722967200,300.79,301.99,300.79,300.79,1011,1011,1004,59,0.0,801,Clouds,few clouds,02d,15,2.8,118,2.91,10000,0.0,,d,2024-08-06 18:00:00,,,,,,,,,
,,,1722978000,298.21,298.42,298.21,298.21,1013,1013,1006,63,0.0,800,Clear,clear sky,01n,1,2.59,343,2.91,10000,0.0,,n,2024-08-06 21:00:00,,,,,,,,,
,,,1722988800,296.74,296.96,296.74,296.74,1012,1012,1005,69,0.0,800,Clear,clear sky,01n,0,2.54,325,3.0,10000,0.0,,n,2024-08-07 00:00:00,,,,,,,,,
,,,1722999600,296.17,296.28,296.17,296.17,1011,1011,1005,67,0.0,800,Clear,clear sky,01n,0,1.52,336,1.8,10000,0.0,,n,2024-08-07 03:00:00,,,,,,,,,
,,,1723010400,298.39,298.51,298.39,298.39,1013,1013,1006,59,0.0,800,Clear,clear sky,01d,0,0.94,332,1.32,10000,0.0,,d,2024-08-07 06:00:00,,,,,,,,,
,,,1723021200,302.06,302.58,302.06,302.06,1014,1014,1007,49,0.0,800,Clear,clear sky,01d,0,2.81,162,1.77,10000,0.0,,d,2024-08-07 09:00:00,,,,,,,,,
,,,1723032000,302.21,302.77,302.21,302.21,1013,1013,1006,49,0.0,800,Clear,clear sky,01d,0,5.64,159,3.5,10000,0.0,,d,2024-08-07 12:00:00,,,,,,,,,
,,,1723042800,302.89,303.68,302.89,302.89,1012,1012,1006,49,0.0,800,Clear,clear sky,01d,0,6.25,144,5.55,10000,0.0,,d,2024-08-07 15:00:00,,,,,,,,,
,,,1723053600,300.19,301.43,300.19,300.19,1013,1013,1006,62,0.0,800,Clear,clear sky,01d,0,2.25,131,2.48,10000,0.0,,d,2024-08-07 18:00:00,,,,,,,,,
,,,1723064400,298.56,298.85,298.56,298.56,1014,1014,1007,65,0.0,800,Clear,clear sky,01n,1,0.91,329,1.25,10000,0.0,,n,2024-08-07 21:00:00,,,,,,,,,
,,,1723075200,298.1,298.22,298.1,298.1,1013,1013,1007,60,0.0,800,Clear,clear sky,01n,1,2.33,335,2.56,10000,0.0,,n,2024-08-08 00:00:00,,,,,,,,,
,,,1723086000,297.39,297.44,297.39,297.39,1013,1013,1006,60,0.0,800,Clear,clear sky,01n,3,1.58,310,1.64,10000,0.0,,n,2024-08-08 03:00:00,,,,,,,,,
,,,1723096800,299.57,299.57,299.57,299.57,1014,1014,1007,53,0.0,800,Clear,clear sky,01d,2,0.96,313,1.04,10000,0.0,,d,2024-08-08 06:00:00,,,,,,,,,
,,,1723107600,303.12,303.29,303.12,303.12,1015,1015,1008,44,0.0,800,Clear,clear sky,01d,0,2.65,170,2.07,10000,0.0,,d,2024-08-08 09:00:00,,,,,,,,,
,,,1723118400,303.11,303.55,303.11,303.11,1014,1014,1008,46,0.0,800,Clear,clear sky,01d,0,6.39,162,3.96,10000,0.0,,d,2024-08-08 12:00:00,,,,,,,,,
,,,1723129200,303.2,304.12,303.2,303.2,1013,1013,1007,49,0.0,800,Clear,clear sky,01d,2,5.34,152,4.12,10000,0.0,,d,2024-08-08 15:00:00,,,,,,,,,
,,,1723140000,301.29,302.58,301.29,301.29,1013,1013,1006,58,0.0,800,Clear,clear sky,01d,1,1.85,106,2.47,10000,0.0,,d,2024-08-08 18:00:00,,,,,,,,,
,,,1723150800,299.29,299.29,299.29,299.29,1014,1014,1008,59,0.0,800,Clear,clear sky,01n,0,1.85,355,1.92,10000,0.0,,n,2024-08-08 21:00:00,,,,,,,,,
,,,1723161600,298.08,298.27,298.08,298.08,1014,1014,1008,63,0.0,800,Clear,clear sky,01n,0,0.9,336,1.87,10000,0.0,,n,2024-08-09 00:00:00,,,,,,,,,
,,,1723172400,297.32,297.59,297.32,297.32,1014,1014,1007,69,0.0,800,Clear,clear sky,01n,0,0.22,63,0.74,10000,0.0,,n,2024-08-09 03:00:00,,,,,,,,,
,,,1723183200,299.28,299.28,299.28,299.28,1015,1015,1008,61,0.0,800,Clear,clear sky,01d,0,0.47,13,0.6,10000,0.0,,d,2024-08-09 06:00:00,,,,,,,,,
,,,1723194000,303.0,303.83,303.0,303.0,1015,1015,1009,49,0.0,800,Clear,clear sky,01d,0,2.56,170,1.48,10000,0.0,,d,2024-08-09 09:00:00,,,,,,,,,
,,,1723204800,303.43,304.45,303.43,303.43,1015,1015,1008,49,0.0,800,Clear,clear sky,01d,3,5.8,158,3.59,10000,0.0,,d,2024-08-09 12:00:00,,,,,,,,,
,,,1723215600,303.51,305.09,303.51,303.51,1014,1014,1007,52,0.0,800,Clear,clear sky,01d,3,6.68,145,6.32,10000,0.0,,d,2024-08-09 15:00:00,,,,,,,,,
,,,1723226400,301.11,302.76,301.11,301.11,1014,1014,1007,62,0.0,800,Clear,clear sky,01d,2,1.87,120,1.94,10000,0.0,,d,2024-08-09 18:00:00,,,,,,,,,
,,,1723237200,299.8,299.8,299.8,299.8,1015,1015,1008,62,0.0,801,Clouds,few clouds,02n,16,2.19,331,2.35,10000,0.0,,n,2024-08-09 21:00:00,,,,,,,,,
,,,1723248000,298.41,298.79,298.41,298.41,1015,1015,1008,69,0.0,801,Clouds,few clouds,02n,11,0.33,9,1.78,10000,0.0,,n,2024-08-10 00:00:00,,,,,,,,,
,,,1723258800,297.63,298.04,297.63,297.63,1014,1014,1008,73,0.0,800,Clear,clear sky,01n,0,1.4,51,1.48,10000,0.0,,n,2024-08-10 03:00:00,,,,,,,,,
,,,1723269600,299.44,299.44,299.44,299.44,1015,1015,1009,66,0.0,800,Clear,clear sky,01d,1,0.7,305,0.66,10000,0.0,,d,2024-08-10 06:00:00,,,,,,,,,
200.0,0.0,40.0,1724662800,300.08,300.94,300.08,303.05,1014,1014,1007,57,-2.97,801,Clouds,few clouds,02d,19,1.79,308,2.14,10000,0.0,,d,2024-08-26 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1724647624.0,1724695435.0
,,,1724673600,302.49,303.13,302.49,304.44,1013,1013,1006,49,-1.95,801,Clouds,few clouds,02d,22,4.1,182,3.48,10000,0.0,,d,2024-08-26 12:00:00,,,,,,,,,
,,,1724684400,303.76,304.29,303.76,303.76,1012,1012,1006,45,0.0,800,Clear,clear sky,01d,1,0.68,344,4.1,10000,0.0,,d,2024-08-26 15:00:00,,,,,,,,,
,,,1724695200,300.39,300.87,300.39,300.39,1012,1012,1005,51,0.0,800,Clear,clear sky,01d,0,6.78,342,10.16,10000,0.0,,d,2024-08-26 18:00:00,,,,,,,,,
,,,1724706000,297.66,297.76,297.66,297.66,1013,1013,1007,61,0.0,800,Clear,clear sky,01n,0,5.26,336,7.74,10000,0.0,,n,2024-08-26 21:00:00,,,,,,,,,
,,,1724716800,296.67,296.8,296.67,296.67,1013,1013,1006,66,0.0,800,Clear,clear sky,01n,0,4.16,334,5.7,10000,0.0,,n,2024-08-27 00:00:00,,,,,,,,,
,,,1724727600,296.04,296.19,296.04,296.04,1013,1013,1006,69,0.0,800,Clear,clear sky,01n,7,3.93,328,5.22,10000,0.0,,n,2024-08-27 03:00:00,,,,,,,,,
,,,1724738400,297.2,297.33,297.2,297.2,1013,1013,1006,64,0.0,802,Clouds,scattered clouds,03d,33,3.88,336,5.42,10000,0.0,,d,2024-08-27 06:00:00,,,,,,,,,
,,,1724749200,302.03,301.82,302.03,302.03,1014,1014,1007,42,0.0,804,Clouds,overcast clouds,04d,100,3.43,322,3.78,10000,0.0,,d,2024-08-27 09:00:00,,,,,,,,,
,,,1724760000,303.23,303.17,303.23,303.23,1013,1013,1007,42,0.0,500,Rain,light rain,10d,81,4.11,169,2.35,10000,0.35,0.3,d,2024-08-27 12:00:00,,,,,,,,,
,,,1724770800,301.31,302.5,301.31,301.31,1014,1014,1007,57,0.0,500,Rain,light rain,10d,51,3.4,158,3.1,10000,0.81,0.36,d,2024-08-27 15:00:00,,,,,,,,,
,,,1724781600,299.84,300.85,299.84,299.84,1013,1013,1006,60,0.0,500,Rain,light rain,10d,29,1.93,30,2.52,10000,0.77,0.23,d,2024-08-27 18:00:00,,,,,,,,,
,,,1724792400,297.41,297.38,297.41,297.41,1015,1015,1008,57,0.0,500,Rain,light rain,10n,11,2.65,335,3.67,10000,0.34,0.15,n,2024-08-27 21:00:00,,,,,,,,,
,,,1724803200,296.65,296.67,296.65,296.65,1014,1014,1008,62,0.0,500,Rain,light rain,10n,15,1.9,313,1.97,10000,0.59,0.62,n,2024-08-28 00:00:00,,,,,,,,,
,,,1724814000,296.31,296.38,296.31,296.31,1014,1014,1008,65,0.0,800,Clear,clear sky,01n,9,1.43,318,1.31,10000,0.0,,n,2024-08-28 03:00:00,,,,,,,,,
,,,1724824800,297.4,297.55,297.4,297.4,1015,1015,1008,64,0.0,800,Clear,clear sky,01d,5,1.82,334,1.79,10000,0.0,,d,2024-08-28 06:00:00,,,,,,,,,
,,,1724835600,301.49,302.3,301.49,301.49,1015,1015,1009,53,0.0,800,Clear,clear sky,01d,0,0.67,271,1.03,10000,0.0,,d,2024-08-28 09:00:00,,,,,,,,,
,,,1724846400,301.56,303.22,301.56,301.56,1015,1015,1009,60,0.0,800,Clear,clear sky,01d,0,6.67,151,4.95,10000,0.0,,d,2024-08-28 12:00:00,,,,,,,,,
,,,1724857200,300.79,302.91,300.79,300.79,1015,1015,1008,68,0.0,500,Rain,light rain,10d,0,6.9,151,6.48,10000,0.41,0.51,d,2024-08-28 15:00:00,,,,,,,,,
,,,1724868000,297.47,297.79,297.47,297.47,1016,1016,1009,70,0.0,501,Rain,moderate rain,10d,15,2.3,310,2.88,10000,1.0,3.25,d,2024-08-28 18:00:00,,,,,,,,,
,,,1724878800,297.3,297.49,297.3,297.3,1017,1017,1010,66,0.0,500,Rain,light rain,10n,35,1.75,329,1.65,10000,0.28,0.26,n,2024-08-28 21:00:00,,,,,,,,,
,,,1724889600,297.09,297.34,297.09,297.09,1016,1016,1009,69,0.0,801,Clouds,few clouds,02n,24,1.29,295,1.12,10000,0.0,,n,2024-08-29 00:00:00,,,,,,,,,
,,,1724900400,296.54,296.84,296.54,296.54,1016,1016,1009,73,0.0,800,Clear,clear sky,01n,4,0.99,351,1.03,10000,0.0,,n,2024-08-29 03:00:00,,,,,,,,,
,,,1724911200,297.36,297.64,297.36,297.36,1017,1017,1010,69,0.0,801,Clouds,few clouds,02d,23,0.43,339,0.64,10000,0.0,,d,2024-08-29 06:00:00,,,,,,,,,
,,,1724922000,300.51,301.45,300.51,300.51,1017,1017,1011,57,0.0,800,Clear,clear sky,01d,7,1.16,168,1.38,10000,0.0,,d,2024-08-29 09:00:00,,,,,,,,,
,,,1724932800,301.16,302.5,301.16,301.16,1017,1017,1010,59,0.0,800,Clear,clear sky,01d,4,5.14,166,3.99,10000,0.0,,d,2024-08-29 12:00:00,,,,,,,,,
,,,1724943600,301.19,302.77,301.19,301.19,1016,1016,1009,61,0.0,800,Clear,clear sky,01d,0,5.54,157,5.21,10000,0.0,,d,2024-08-29 15:00:00,,,,,,,,,
,,,1724954400,299.57,299.57,299.57,299.57,1016,1016,1009,74,0.0,800,Clear,clear sky,01n,1,4.33,158,5.64,10000,0.0,,n,2024-08-29 18:00:00,,,,,,,,,
,,,1724965200,298.98,299.63,298.98,298.98,1017,1017,1011,77,0.0,800,Clear,clear sky,01n,0,1.67,168,2.18,10000,0.0,,n,2024-08-29 21:00:00,,,,,,,,,
,,,1724976000,298.25,298.83,298.25,298.25,1017,1017,1010,77,0.0,800,Clear,clear sky,01n,0,1.14,162,1.55,10000,0.0,,n,2024-08-30 00:00:00,,,,,,,,,
,,,1724986800,297.58,298.06,297.58,297.58,1016,1016,1010,76,0.0,800,Clear,clear sky,01n,0,0.92,145,1.3,10000,0.0,,n,2024-08-30 03:00:00,,,,,,,,,
,,,1724997600,298.3,298.72,298.3,298.3,1017,1017,1010,71,0.0,800,Clear,clear sky,01d,0,0.45,48,0.73,10000,0.0,,d,2024-08-30 06:00:00,,,,,,,,,
,,,1725008400,301.87,302.45,301.87,301.87,1017,1017,1010,50,0.0,800,Clear,clear sky,01d,0,1.68,170,1.77,10000,0.0,,d,2024-08-30 09:00:00,,,,,,,,,
,,,1725019200,302.02,303.01,302.02,302.02,1017,1017,1010,53,0.0,800,Clear,clear sky,01d,0,5.34,163,4.6,10000,0.0,,d,2024-08-30 12:00:00,,,,,,,,,
,,,1725030000,301.5,302.65,301.5,301.5,1016,1016,1009,56,0.0,800,Clear,clear sky,01d,0,5.56,158,5.47,10000,0.0,,d,2024-08-30 15:00:00,,,,,,,,,
,,,1725040800,299.34,299.34,299.34,299.34,1016,1016,1009,71,0.0,800,Clear,clear sky,01n,0,2.53,153,3.39,10000,0.0,,n,2024-08-30 18:00:00,,,,,,,,,
,,,1725051600,298.89,299.32,298.89,298.89,1016,1016,1009,69,0.0,800,Clear,clear sky,01n,0,0.49,303,0.68,10000,0.0,,n,2024-08-30 21:00:00,,,,,,,,,
,,,1725062400,298.04,298.36,298.04,298.04,1016,1016,1009,68,0.0,800,Clear,clear sky,01n,1,0.56,223,0.77,10000,0.0,,n,2024-08-31 00:00:00,,,,,,,,,
,,,1725073200,297.24,297.53,297.24,297.24,1016,1016,1009,70,0.0,800,Clear,clear sky,01n,6,0.64,97,0.73,10000,0.0,,n,2024-08-31 03:00:00,,,,,,,,,
,,,1725084000,298.58,298.82,298.58,298.58,1016,1016,1010,63,0.0,800,Clear,clear sky,01d,4,0.1,6,0.54,10000,0.0,,d,2024-08-31 06:00:00,,,,,,,,,
200.0,0.0,40.0,1725181200,301.41,302.41,301.41,302.04,1014,1014,1007,55,-0.63,801,Clouds,few clouds,02d,15,3.57,157,4.07,10000,0.0,,d,2024-09-01 09:00:00,6540125.0,Cagliari,39.2172,9.1133,IT,0.0,7200.0,1725166352.0,1725213290.0
,,,1725192000,301.75,302.64,301.75,302.43,1014,1014,1006,53,-0.68,801,Clouds,few clouds,02d,12,5.83,163,6.21,10000,0.0,,d,2024-09-01 12:00:00,,,,,,,,,
,,,1725202800,301.72,302.96,301.72,301.87,1013,1013,1005,56,-0.15,800,Clear,clear sky,01d,6,5.65,154,6.71,10000,0.0,,d,2024-09-01 15:00:00,,,,,,,,,
,,,1725213600,299.09,299.7,299.09,299.09,1011,1011,1005,75,0.0,802,Clouds,scattered clouds,03n,44,3.19,150,4.44,10000,0.0,,n,2024-09-01 18:00:00,,,,,,,,,
,,,1725224400,298.29,298.82,298.29,298.29,1013,1013,1006,75,0.0,801,Clouds,few clouds,02n,22,0.57,121,1.12,10000,0.0,,n,2024-09-01 21:00:00,,,,,,,,,
,,,1725235200,298.32,298.88,298.32,298.32,1012,1012,1006,76,0.0,803,Clouds,broken clouds,04n,61,1.24,129,1.41,10000,0.0,,n,2024-09-02 00:00:00,,,,,,,,,
,,,1725246000,298.05,298.5,298.05,298.05,1011,1011,1005,73,0.0,804,Clouds,overcast clouds,04n,100,0.72,241,0.99,10000,0.0,,n,2024-09-02 03:00:00,,,,,,,,,
,,,1725256800,299.26,299.26,299.26,299.26,1012,1012,1005,63,0.0,804,Clouds,overcast clouds,04d,99,1.01,138,1.9,10000,0.0,,d,2024-09-02 06:00:00,,,,,,,,,
,,,1725267600,302.02,303.01,302.02,302.02,1013,1013,1006,53,0.0,804,Clouds,overcast clouds,04d,88,4.4,153,5.1,10000,0.0,,d,2024-09-02 09:00:00,,,,,,,,,
,,,1725278400,302.63,304.04,302.63,302.63,1012,1012,1005,54,0.0,804,Clouds,overcast clouds,04d,95,6.1,150,6.84,10000,0.0,,d,2024-09-02 12:00:00,,,,,,,,,
,,,1725289200,301.58,303.13,301.58,301.58,1011,1011,1005,59,0.0,804,Clouds,overcast clouds,04d,100,5.46,153,6.4,10000,0.0,,d,2024-09-02 15:00:00,,,,,,,,,
,,,1725300000,299.26,299.26,299.26,299.26,1012,1012,1005,76,0.0,500,Rain,light rain,10n,65,4.0,133,7.42,10000,0.2,0.27,n,2024-09-02 18:00:00,,,,,,,,,
,,,1725310800,297.7,298.27,297.7,297.7,1013,1013,1006,79,0.0,500,Rain,light rain,10n,3,2.89,87,5.17,10000,0.3,0.17,n,2024-09-02 21:00:00,,,,,,,,,
,,,1725321600,296.47,297.05,296.47,296.47,1013,1013,1006,84,0.0,500,Rain,light rain,10n,3,1.85,23,2.71,10000,0.86,0.76,n,2024-09-03 00:00:00,,,,,,,,,
,,,1725332400,296.18,296.73,296.18,296.18,1013,1013,1006,84,0.0,500,Rain,light rain,10n,28,2.56,354,3.12,10000,0.6,0.33,n,2024-09-03 03:00:00,,,,,,,,,
